-14852	-16	4832	-457	237	111
-14864	144	5104	-425	238	171
-15084	92	5012	-334	262	160
-15092	64	4988	-274	121	110
-15060	88	4968	-327	111	20
-15040	216	4996	-352	15	-19
-14988	152	5080	-404	-31	-43
-14864	144	5116	-438	-73	18
-14824	100	5000	-395	-65	56
-14844	104	4816	-391	-69	124
-14808	40	4772	-267	-21	196
-14916	108	4848	-279	-23	246
-15024	76	4660	-296	1	201
-14812	120	4784	-303	3	106
-14844	100	4844	-310	33	16
-14812	28	4856	-315	63	21
-14700	32	4904	-295	186	62
-14836	144	5012	-268	173	80
-14872	156	5064	-201	177	66
-14916	140	5004	-225	114	58
-14860	100	5040	-316	72	39
-14868	-60	5040	-314	34	-55
-14920	72	5064	-289	-9	-82
-14900	168	4848	-411	-44	-121
-14928	144	4988	-445	-78	-141
-14660	48	5024	-429	-11	-213
-14956	64	4972	-373	-64	-260
-14844	84	4960	-397	-73	-262
-14768	4	4928	-360	-101	-240
-14836	188	4848	-297	11	-189
-14968	212	4976	-336	0	-118
-14896	28	4892	-339	84	-120
-15076	192	5096	-130	64	-162
-15076	256	5044	-172	63	-167
-14992	232	5116	-275	-141	-113
-14784	344	4912	-451	-215	-80
-14744	364	5068	-584	-271	-53
-14704	296	4880	-788	-321	-45
-14820	140	4924	-819	-253	32
-14836	60	4984	-755	-112	171
-14812	24	4980	-766	28	304
-14980	-124	4924	-606	39	279
-14988	-32	5000	-464	87	184
-15012	144	4816	-475	9	34
-14772	88	4904	-581	-133	-111
-14596	72	5056	-687	-84	-245
-14772	60	4896	-676	-7	-156
-14656	-104	4972	-685	88	17
-14708	-240	4928	-561	292	157
-14772	-172	5056	-329	372	154
-15052	4	5192	-235	351	32
-15084	72	5036	-195	233	-170
-15172	8	5212	-174	36	-434
-14916	184	5144	-432	-208	-530
-14984	60	5044	-536	-151	-509
-14864	180	5316	-510	-186	-399
-14860	268	5164	-693	-63	-179
-14732	24	5180	-659	-77	-69
-14824	116	5228	-461	-1	101
-14724	132	5128	-453	-89	175
-14848	36	5200	-333	-79	185
-14844	180	5044	-278	-198	163
-14628	168	5036	-465	-89	117
-14764	-92	5056	-458	3	136
-14756	-44	5012	-537	181	128
-14932	8	4976	-521	206	147
-14904	-16	5000	-583	131	118
-14940	-80	5288	-480	41	27
-14888	64	5016	-592	-63	-92
-14700	8	5196	-511	-18	-111
-14704	-80	5228	-366	32	-6
-14820	-108	5244	-290	167	205
-14688	112	5232	-269	173	318
-14816	-16	5136	-271	209	279
-14800	16	5132	-100	121	89
-14796	32	5204	-179	14	-46
-14820	-100	5240	-214	-51	-57
-14924	-172	5120	-156	-10	22
-14920	-144	5292	-214	35	59
-14936	-64	5264	-297	16	54
-14896	4	5120	-292	-17	-50
-14888	-184	5096	-310	-38	-172
-15068	16	5236	-222	-155	-287
-14872	44	5352	-282	-277	-478
-14684	168	5100	-311	-292	-545
-14620	160	5076	-215	-226	-501
-14748	220	5180	-329	-218	-367
-14748	216	5100	-384	-153	-303
-14904	380	5020	-507	-167	-281
-14832	304	5076	-688	-162	-280
-14804	188	5220	-608	-111	-287
-14752	216	5220	-629	-53	-193
-14776	172	5372	-661	94	-19
-14680	184	5260	-572	159	169
-14596	148	5100	-438	345	264
-14788	220	5264	-364	302	323
-14808	144	5260	-367	263	356
-14800	160	5196	-326	276	380
-14804	120	5172	-415	328	435
-14808	-60	5132	-425	319	505
-14840	-72	5304	-432	280	530
-14776	28	5260	-484	225	462
-14792	-80	5160	-525	156	301
-14864	84	5280	-468	124	170
-14744	-60	5232	-643	104	-8
-14792	-164	5264	-481	59	-54
-14796	0	5048	-358	87	-90
-14896	-52	5204	-327	42	-81
-14676	28	5244	-311	44	-136
-14816	88	5284	-363	49	-134
-14656	100	5152	-391	-11	-190
-14748	-24	5244	-314	-49	-251
-14680	28	5164	-214	7	-267
-14824	248	5196	-247	-10	-193
-14964	72	5328	-332	-15	-221
-14800	120	5252	-257	-17	-249
-14860	228	4960	-336	21	-264
-15004	112	5104	-353	30	-122
-14896	256	5092	-387	77	-37
-14844	268	5172	-418	83	39
-14812	204	5196	-412	78	62
-14728	160	5224	-505	96	67
-14784	160	5140	-457	108	149
-14752	136	5372	-422	119	193
-14844	144	5028	-483	113	226
-14680	84	5120	-498	28	175
-14664	-52	5128	-549	61	159
-14728	48	5268	-457	136	164
-14796	112	5132	-471	165	174
-14736	-44	5100	-466	158	190
-14840	-116	5028	-402	181	120
-14908	36	5112	-366	163	-4
-14920	112	5036	-395	187	-117
-14880	60	5184	-414	120	-225
-14960	200	5180	-452	94	-229
-14788	32	5204	-473	56	-204
-14852	124	5100	-422	69	-181
-14676	136	5340	-390	55	-149
-14816	176	5168	-311	99	-91
-15044	340	5256	-408	-38	-4
-14908	276	5144	-426	36	-3
-14816	352	5160	-410	-20	-39
-14984	304	5144	-560	15	58
-14864	344	5196	-548	-71	99
-14844	248	5160	-606	45	168
-14860	312	5256	-619	35	264
-14696	260	5236	-677	41	291
-14876	144	5348	-617	-10	300
-14608	80	5068	-569	-16	343
-14792	44	5056	-592	90	330
-14732	20	5184	-504	88	322
-14632	-40	5192	-390	270	278
-14864	-4	5060	-334	235	223
-14904	140	5156	-393	157	122
-14980	136	5324	-453	115	10
-14756	12	5268	-438	97	-84
-14796	76	5296	-407	109	-77
-14692	60	5264	-409	59	-46
-14756	184	5436	-343	115	-4
-14728	140	5276	-315	70	-33
-14692	144	5192	-293	41	-123
-14880	208	5256	-212	-87	-231
-14648	136	5260	-187	-139	-305
-14824	220	5248	-240	-30	-274
-14812	192	5012	-235	-41	-197
-14880	340	5244	-326	-18	-151
-14844	352	5112	-505	-51	-143
-14820	420	4988	-535	-10	-184
-14836	300	5052	-545	-8	-223
-14736	204	5196	-549	103	-205
-14984	480	5228	-577	-31	-76
-14516	300	5056	-710	-2	-7
-14560	232	5104	-559	162	-40
-14584	292	5004	-557	229	14
-14716	96	5132	-402	429	113
-14808	52	5076	-218	454	222
-14988	104	5196	-97	574	189
-14808	144	5128	-48	401	117
-14856	108	5056	-144	427	20
-14856	156	5088	-33	299	-108
-14868	244	5396	-190	392	-89
-14848	120	5088	-299	275	-109
-14784	236	5160	-368	345	-118
-14856	32	5032	-258	175	-151
-14868	228	4996	-252	156	-161
-15092	8	5196	-269	107	-181
-14980	180	5116	-108	29	-241
-14796	224	4984	-108	157	-207
-14896	104	5136	-115	94	-202
-14840	216	5220	-137	121	-189
-14868	256	5080	-108	120	-136
-15016	248	5044	-210	104	-127
-14976	184	5052	-264	-37	-172
-14932	300	5000	-337	-84	-237
-14916	240	5004	-301	-97	-224
-14760	164	4884	-268	54	-96
-14860	116	5044	-160	139	49
-14856	96	4984	-67	191	185
-14972	156	4920	21	173	138
-15020	160	4872	32	123	3
-14924	156	4960	-18	43	-65
-15000	240	4952	-229	-26	-175
-14848	168	4864	-389	16	-142
-14916	76	4976	-400	7	-69
-14944	148	5080	-452	-22	-39
-14988	48	5048	-491	-82	-49
-14848	76	5076	-454	-101	-61
-14916	108	5016	-353	9	-78
-14976	128	4976	-315	-81	-23
-14816	88	4936	-293	-112	-23
-14864	188	5120	-295	-121	-53
-14864	172	4972	-424	-113	-93
-14844	84	4760	-300	-60	-151
-14768	132	4936	-239	49	-118
-14992	172	4956	-319	59	11
-14564	312	4920	-401	76	83
-14916	68	4992	-324	186	110
-14916	180	5028	-347	92	105
-14700	176	5160	-276	123	77
-14768	188	4884	-246	134	77
-14844	180	5140	-398	216	114
-14892	48	5116	-418	132	41
-14608	36	4744	-535	173	-108
-14948	4	4912	-469	147	-240
-14904	128	4972	-502	-14	-293
-14788	64	5116	-477	169	-265
-14928	-88	5188	-362	217	-229
-14928	-24	5012	-204	286	-147
-15008	132	5068	-46	225	-225
-14972	240	5116	-69	100	-377
-14952	244	5192	-111	35	-489
-15020	360	5168	-174	-33	-485
-14808	368	5116	-254	-53	-342
-14936	320	5064	-323	-43	-143
-14944	236	5000	-306	-23	9
-15084	332	5036	-291	-6	151
-15012	324	4940	-289	-48	204
-14944	232	5028	-228	-63	191
-15108	360	5032	-245	-69	190
-14964	328	5092	-351	-105	277
-14624	160	5128	-415	-51	302
-14568	248	4832	-441	39	351
-14668	136	4844	-502	85	391
-14896	196	4952	-487	215	483
-14940	128	4864	-611	197	483
-14856	-32	4988	-712	291	368
-14844	-60	4940	-487	224	236
-14860	64	4956	-492	229	75
-14764	4	5048	-501	73	-21
-14732	32	5124	-453	200	-118
-14956	168	5216	-458	123	-128
-14896	144	5164	-461	126	-148
-14952	92	5108	-346	-18	-209
-14996	120	5268	-286	-83	-239
-14920	348	5276	-249	-243	-247
-14820	264	5272	-319	-254	-294
-14860	316	5152	-251	-301	-240
-14732	340	5132	-266	-250	-153
-14844	372	5052	-330	-251	-53
-14776	352	5172	-403	-184	43
-14920	376	5076	-486	-149	73
-14924	360	4928	-514	-136	92
-14772	328	4924	-592	-83	76
-14756	232	4768	-609	-20	74
-14676	184	5004	-572	100	161
-14692	200	5012	-524	250	272
-14696	44	5228	-392	376	359
-14928	132	5112	-180	380	358
-14940	240	5092	-184	375	221
-14888	340	5192	-256	245	65
-14824	216	5184	-359	89	-132
-14668	144	5108	-437	98	-178
-14736	328	5240	-382	96	-134
-14768	224	5300	-418	138	-11
-14760	188	5272	-347	170	10
-14788	264	5360	-265	112	-80
-14740	300	5152	-313	23	-219
-14744	204	5088	-337	-12	-321
-14464	276	5076	-281	-53	-377
-14360	272	4852	-362	169	-492
-14668	100	4896	-414	331	-524
-14680	72	4748	-385	452	-564
-14700	116	4956	-230	671	-569
-14680	80	4988	-182	898	-511
-14656	0	4924	-16	900	-487
-14440	72	5008	148	1068	-526
-14560	84	5224	182	1025	-595
-14476	4	5068	211	1013	-754
-14572	-52	5080	218	963	-911
-14480	-144	5008	186	878	-1030
-14512	-144	5132	143	859	-1154
-14600	-320	4908	188	856	-1277
-14688	-416	4812	414	827	-1290
-14600	-496	4764	358	858	-1393
-14684	-636	4736	346	823	-1532
-14532	-620	4584	385	897	-1753
-14596	-604	4280	320	955	-2062
-14240	-748	4312	414	1088	-2282
-14400	-800	4032	548	1313	-2323
-14768	-756	4044	610	1408	-2162
-15652	-800	4156	652	1520	-1821
-15824	-784	3932	413	876	-1507
-15656	-1112	3712	557	794	-1388
-16076	-1128	3604	1155	545	-1244
-16248	-800	3788	1247	373	-846
-16912	-916	3680	1011	490	-225
-17760	-1040	3608	909	229	391
-17320	-1076	3536	850	-504	1004
-16436	-1084	3624	1115	-479	1470
-16424	-964	3228	1274	-514	1915
-16656	-808	3324	715	-934	2325
-16716	-1244	3336	420	-1428	2714
-16544	-1096	3236	496	-1843	2896
-16628	-800	3036	-250	-2088	3032
-16672	-572	2956	-1128	-2453	3226
-16548	-700	3024	-1845	-2349	3406
-16560	-440	3200	-2279	-2555	3600
-16016	-716	3156	-2484	-2235	3804
-16192	-112	3428	-2544	-2216	3949
-15764	72	3260	-2903	-2082	4218
-16140	2428	3904	-4748	-2026	4968
-15564	3572	2336	-10368	-3048	6221
-13428	16	3004	-14563	-2140	7285
-13200	-968	4812	-12227	-802	7264
-13824	1668	5000	-11118	-94	7085
-14452	1516	4524	-13668	277	6662
-14556	1048	5436	-13769	80	5929
-14040	-120	6328	-11970	198	4622
-14580	404	7900	-8063	625	3642
-14360	1740	8324	-5860	-313	2990
-13676	1804	8604	-4122	-234	2376
-13136	1492	9140	-1037	-541	2120
-12704	1744	9280	2096	-497	1969
-13036	4116	8376	3148	-978	1795
-12940	3680	8180	1677	-1353	2077
-13048	2248	8008	2134	-1266	2103
-13184	2696	7452	3152	-1481	2190
-13424	3124	7352	3057	-1401	2296
-13696	4200	7672	2384	-1641	2525
-12704	4024	8020	1646	-1901	2759
-12460	3852	7844	1290	-1110	2874
-12944	3512	7204	886	-901	2831
-12816	3164	6892	639	-923	2737
-12244	2872	6624	519	-1053	2212
-12296	3048	6184	59	-442	1419
-12856	3408	6636	-545	-586	971
-12092	3536	6800	-809	-509	309
-12136	3040	6916	-607	-114	-420
-11776	3192	6296	-477	14	-904
-12032	3164	6100	-711	526	-1205
-12384	2840	6344	-1105	668	-1549
-12368	2472	6512	-275	861	-1878
-12396	3020	6508	551	1233	-2152
-12684	3100	6616	585	2063	-2208
-13596	2652	6776	748	2593	-2165
-13568	2844	7044	1278	2541	-2144
-13424	3096	7168	1417	2838	-2394
-13844	2968	7140	1710	2583	-3034
-13864	3220	7040	2188	2463	-3666
-14476	4008	7420	2142	1894	-4052
-14012	3792	7320	1473	1013	-4360
-14064	2992	7108	1354	828	-4767
-14268	3388	6964	1919	368	-5198
-14636	4624	6756	812	-477	-5303
-14224	3644	6140	-684	-840	-5593
-14508	3260	6340	-520	-973	-5828
-14624	3388	6244	-595	-1138	-5859
-14608	3344	5980	-1393	-836	-5828
-14932	3044	5808	-2030	-1104	-5803
-14268	2724	5348	-2546	-1052	-5617
-14632	1976	5532	-2426	-635	-5440
-14360	2212	5536	-2291	-860	-5041
-14688	932	5012	-2407	-230	-4766
-15632	476	5128	-1262	83	-4506
-15740	1220	5448	-1019	-425	-4013
-15248	672	5508	-3344	-240	-3541
-15364	-1588	4624	-4593	638	-3480
-15704	-324	5340	-2533	785	-3975
-15836	-196	5352	-5839	1090	-3311
-15136	-4076	6000	-4422	1158	-3047
-13936	-1868	6236	-1748	435	-3233
-12980	-2240	5136	-4001	734	-2770
-13008	-4184	4700	-4486	1080	-3116
-13608	-3876	4620	-4718	1232	-2785
-14060	-4488	5060	-4823	1274	-2047
-14364	-4652	5128	-4251	1161	-1199
-14872	-4576	4728	-5302	1941	-348
-16020	-4984	5152	-5406	2420	695
-16316	-5164	5388	-4649	1887	1582
-15496	-5256	4868	-4545	1558	2108
-14948	-6008	4580	-3039	1319	1821
-14560	-5004	4772	-968	769	1017
-14544	-4504	4692	-813	693	819
-14872	-5144	4156	-351	536	1167
-14136	-4756	3692	219	202	1393
-13932	-5172	3872	140	425	1452
-14236	-4896	3964	611	529	1470
-14656	-4688	4392	697	489	1615
-14640	-4424	4036	478	150	1832
-14184	-4616	3848	238	62	1954
-14328	-4668	3912	419	309	1993
-15400	-3848	4400	212	182	2129
-15284	-3820	3988	-878	-643	2137
-14696	-3936	3452	-1569	-606	1666
-15932	-4024	4236	-1191	104	1283
-17196	-3076	4936	-1121	-51	1351
-16736	-2768	4844	-2191	-737	1510
-15576	-3216	4300	-2024	-1014	1120
-14560	-3416	4224	-1022	-1165	368
-14144	-3208	4432	671	-1376	-209
-13588	-2448	4148	1299	-1812	-346
-13024	-2252	3852	569	-1075	78
-14008	-2784	4112	350	-458	564
-13896	-2408	4112	144	-304	1126
-14360	-2324	4428	-172	436	1516
-15380	-2192	4660	-300	453	1846
-15104	-1956	4512	-659	119	1941
-15348	-2104	4448	-471	397	1402
-16968	-1820	5212	262	322	1201
-17036	-1124	5356	256	-701	1336
-15756	-380	5112	-1783	-1278	1060
-14180	-1316	4896	-2092	-1635	449
-13844	-1876	5076	-599	-1009	-537
-15292	-504	5764	1110	-1053	-1027
-14640	52	5292	-89	-1651	-467
-13724	-1220	4912	-858	-1035	439
-14116	-2288	5196	811	-166	1451
-14772	-2100	5692	2585	495	2600
-15260	-628	6028	3037	661	3370
-14952	-276	5892	1928	573	3219
-14620	-996	5900	1831	220	2504
-14756	-1016	5956	2887	-107	1650
-14836	-272	6396	3215	-385	1420
-14564	272	6212	2148	-813	1616
-14064	-8	5752	162	-1050	1862
-13784	-772	5988	83	-625	1890
-13920	-616	6164	391	-715	1671
-13900	168	5392	-289	-781	1162
-13860	-188	5528	-901	-779	428
-14120	100	5708	-807	-922	-239
-13444	668	6004	-1445	-915	-575
-13824	-256	5788	-1598	-213	-624
-14248	-176	5708	-912	-264	-563
-13892	-380	5560	-908	-27	-544
-14132	-452	5712	-398	356	-581
-14420	124	5880	183	630	-587
-14424	24	5900	174	844	-771
-14460	40	6152	547	868	-870
-14356	312	5980	631	758	-1170
-14108	552	6304	325	638	-1559
-14040	332	6336	-81	754	-1667
-14096	-84	6188	129	826	-1761
-14320	340	6068	406	678	-1587
-14228	180	6044	-172	844	-1232
-14532	-124	5932	-171	1009	-917
-14240	-228	5776	35	903	-633
-14292	-648	5696	129	1338	-533
-14784	-536	5604	497	1460	-438
-14604	-436	5560	288	1251	-509
-14416	-540	5144	590	1477	-608
-14520	-428	4788	587	1691	-639
-14800	-572	4888	801	1812	-496
-14800	-588	4784	744	1915	-352
-14844	-612	4364	597	1954	-544
-15000	-488	4136	165	2024	-649
-15160	-720	4480	368	2027	-888
-15120	-280	4140	-60	1780	-980
-15048	-452	4136	-336	1872	-1274
-15444	-616	3892	-64	2047	-1335
-15736	-580	3968	-90	1855	-1221
-15692	-664	3940	-121	1802	-936
-15800	-628	3892	-410	1739	-552
-15972	-1056	4056	-533	1643	-296
-15772	-1040	3928	-7	1425	-116
-15680	-1072	3732	-37	1271	11
-15564	-1188	3812	37	1027	69
-15468	-1240	3864	288	912	119
-15424	-1052	3760	103	856	254
-15420	-1296	3500	-196	596	342
-15168	-1792	3344	106	626	437
-15608	-1496	3612	462	696	467
-15656	-1112	3364	142	513	500
-15608	-1436	3416	-212	410	552
-15440	-1816	3304	107	361	467
-15844	-1336	3280	313	308	285
-15532	-1140	2808	-339	-132	160
-15148	-1652	2924	-544	-6	83
-15444	-1684	2952	80	-9	-23
-15392	-1456	2720	212	-66	-36
-15516	-1500	2932	368	21	-57
-15620	-1216	2684	30	-180	-107
-15276	-1428	2704	-182	-229	-135
-15280	-1736	2888	317	93	-246
-15512	-1140	2568	498	66	-350
-15324	-852	2448	-212	136	-281
-15384	-1536	2648	-190	290	-256
-15492	-1276	2468	381	297	-277
-15308	-1064	2700	359	406	-334
-15488	-1236	2912	551	454	-402
-15768	-1212	2788	731	437	-432
-15540	-960	2924	837	87	-587
-15132	-1028	3260	887	105	-675
-15172	-1084	3612	1382	185	-678
-15304	-892	3592	1392	76	-586
-15360	-932	3356	1371	-79	-501
-15248	-1072	3464	1540	-275	-352
-15252	-796	3712	1703	-275	-129
-15536	-720	3532	1235	-526	-2
-15420	-812	3736	824	-713	69
-15124	-992	3720	834	-725	52
-15184	-796	3440	512	-873	79
-15108	-912	3504	209	-938	111
-15272	-824	3496	51	-985	106
-15268	-648	3432	-325	-1113	210
-15032	-972	3316	-628	-1020	181
-15020	-876	3476	-516	-995	79
-14900	-680	3048	-785	-965	-64
-14784	-976	3208	-1150	-831	19
-14900	-1368	3376	-965	-587	92
-15152	-1112	3072	-621	-467	60
-15000	-528	3280	-1128	-463	-33
-14980	-944	3548	-1631	-165	-198
-15096	-1020	3660	-1032	-125	-317
-14868	-324	3464	-1400	-51	-400
-14940	-888	4044	-1712	195	-454
-15156	-980	3976	-1284	156	-349
-14980	-868	4016	-993	248	-341
-15036	-832	4160	-756	392	-479
-15124	-812	4092	-642	292	-377
-15060	-648	3948	-614	284	-431
-15332	-636	4088	-967	345	-376
-15104	-864	4632	-883	203	-215
-14976	-932	4328	-993	235	-147
-15152	-924	4260	-944	300	-97
-15232	-828	4340	-895	120	-76
-15136	-1240	4180	-1376	110	-139
-15008	-1380	4080	-1554	15	-155
-15216	-1536	4224	-1915	49	-96
-15016	-1968	4176	-1613	-34	-200
-14728	-2072	4172	-1436	-129	-382
-14896	-2204	3948	-2722	200	-872
-15672	-2392	4036	-2664	52	-1202
-15296	-2956	4516	-3443	-1057	-1810
-14360	-3808	5264	-5699	-1403	-2785
-14052	-5004	6316	-5741	-1580	-4367
-14816	-6452	6324	-4329	-1619	-7293
-16572	-6420	6608	-6225	-2935	-10016
-16628	-9844	6964	-7996	-5150	-11787
-15496	-11280	7720	-6205	-6191	-13882
-16600	-9752	8096	-5384	-6122	-18190
-16788	-13144	7804	-6698	-7834	-20168
-17272	-14320	7988	-3506	-8380	-22742
-17640	-12272	8144	-2236	-9256	-24929
-16952	-13548	7040	-3076	-9969	-26986
-16096	-14772	7420	-2138	-9951	-28120
-14752	-14664	7532	-671	-9953	-28944
-13248	-13592	6488	-918	-10214	-29254
-12224	-14500	7504	-1265	-10155	-29679
-10888	-17248	7672	-1165	-9414	-30175
-9104	-13260	6364	1767	-10526	-29207
-5660	-12736	6416	1939	-10463	-28366
-3872	-11280	5976	986	-9903	-27148
-2152	-8704	6084	738	-8771	-24499
728	-6680	4664	3515	-8211	-21436
3780	-4960	4244	-981	-6490	-18433
4004	-5828	4848	-1661	-3561	-14668
5364	-6024	4828	-1456	-3157	-10817
6260	-5256	4916	-537	-956	-7514
6472	-7172	5552	-3059	-285	-4117
6968	-8896	5752	-1954	169	-1842
7784	-6424	5348	-1923	123	869
8316	-7704	4680	-2091	445	3804
7584	-9168	5712	-1845	1531	6170
6280	-9064	5912	-1240	1961	8107
6192	-8068	6080	-550	2245	10282
5812	-7580	5268	229	3199	12720
3808	-10296	3792	-990	5002	15374
1324	-10412	6460	-726	5541	17082
2252	-10692	7328	-1641	5675	18579
1256	-15264	4660	-1443	7249	19557
-3540	-15392	7132	2208	8511	19940
-2900	-9256	7448	3605	7008	21009
-3436	-14660	5460	-900	8788	22201
-8448	-15864	7000	654	11173	21712
-9200	-12048	7652	3357	9626	22803
-8428	-10020	6188	1752	10310	24423
-11024	-13068	6440	8	12163	25154
-14992	-15560	7496	4487	13620	24607
-17948	-7220	7900	6143	9951	23872
-16740	-11572	7692	1481	8632	23452
-16860	-11120	7920	3671	9238	23240
-18356	-9508	5196	-325	8659	22753
-18420	-8348	5020	-2724	6636	20913
-17516	-8264	6496	-5820	6177	18398
-17336	-9048	6720	-4783	6162	17783
-16468	-7236	6088	-4677	5796	17497
-16404	-7784	5416	-4585	5243	17099
-16120	-7228	6984	-2759	4349	15714
-16148	-7376	6532	-1751	3894	14035
-15820	-7176	5836	463	2812	11511
-15700	-6424	6032	732	1824	8509
-15632	-6340	5384	1339	783	5299
-15648	-6108	5152	419	-471	2206
-15124	-6484	4940	362	-1340	-539
-14484	-5524	4984	156	-1630	-3372
-15284	-5808	5128	-1440	-2165	-5533
-15192	-7128	4820	-1007	-3041	-8228
-15348	-6564	5188	-22	-3299	-11069
-17024	-6160	5976	-386	-3503	-13587
-18064	-7616	5000	-1284	-4879	-16354
-18464	-7336	5968	-1019	-6268	-19012
-17648	-7848	6560	-1992	-6678	-21307
-18404	-9576	6628	-1156	-6705	-22665
-18752	-9200	6808	-568	-7922	-23981
-18048	-9920	7160	-1138	-8849	-24840
-17620	-11072	7376	-87	-9452	-25657
-16488	-10520	6844	-15	-9998	-26072
-14988	-12820	7044	-775	-9291	-26929
-14252	-11948	7432	-605	-9729	-27158
-11568	-13584	6796	-2060	-9622	-27014
-10736	-12784	7084	-2738	-9363	-26767
-8472	-13972	6896	-3346	-9901	-26294
-6204	-12812	6168	-1775	-8747	-25396
-5568	-15436	6568	-3865	-8535	-25376
-3984	-12224	6400	-2261	-8213	-24467
-1360	-12980	6180	-2822	-7891	-23489
940	-11020	5496	-2276	-6837	-22265
2412	-8392	6040	-1554	-5446	-19843
4004	-9052	5592	-2187	-4065	-17367
5268	-5932	4960	-193	-3747	-14735
8000	-5148	4892	-1585	-3354	-10881
7612	-8112	5404	384	-451	-7722
6696	-7660	5456	-375	-88	-5376
8684	-9016	4928	-999	-238	-3518
9424	-9348	4392	-1070	189	-1420
8724	-10440	4804	-1647	903	556
7948	-10628	5508	-2495	1144	1975
7576	-10316	5772	-2226	1251	3397
7656	-8856	5280	-1882	1665	5278
6848	-9864	5308	-1151	2202	7436
5568	-9244	5176	-801	2689	9522
5324	-7920	5400	-924	2968	12080
5004	-9976	4764	-1917	3736	14452
4156	-10372	5140	1458	4790	16357
3888	-6704	5064	944	6078	19236
528	-13772	6128	506	7154	21226
-1572	-12836	7028	4489	7429	21539
-1424	-9744	5628	2209	7205	24018
-5296	-18828	7064	1618	9393	23612
-8168	-10712	8604	5605	9124	23454
-7336	-15256	6632	-261	8593	24211
-10304	-16984	8096	1898	11216	23262
-12588	-11544	9292	2336	9480	22726
-11816	-14376	7380	756	8059	23316
-13484	-14592	7392	2675	9718	22369
-14360	-10752	7704	3375	8328	21393
-13572	-10584	6832	1308	8632	21556
-14784	-9284	6304	827	9316	22330
-16144	-9316	5776	3113	9239	22248
-17368	-7352	6776	3387	8919	22130
-18192	-7280	5136	2938	8846	21252
-18156	-9136	6532	5614	8712	19905
-17796	-7288	7708	10279	8476	16755
-17928	-4860	4884	9053	6201	13591
-16388	-6148	5304	5618	4362	10701
-15260	-6504	6592	5837	4101	7806
-15028	-3780	6564	2590	4135	5342
-15236	-4028	5700	-2602	2876	3347
-14980	-6268	6560	-3335	1419	1784
-14428	-5476	6760	-2476	155	-248
-15136	-5232	6248	-3840	-623	-2154
-15348	-6196	6688	-2910	-1700	-4622
-15212	-5184	7240	-1789	-2328	-7043
-16280	-5168	5972	-2769	-3097	-9242
-16872	-6116	5984	-3074	-4815	-11248
-16204	-6096	6848	-2912	-5492	-13324
-17232	-5544	5992	-4929	-6112	-15478
-17776	-7488	5460	-7332	-7270	-17305
-17672	-8372	6864	-5992	-8512	-19158
-18012	-8564	6468	-7031	-8941	-20916
-18612	-10720	5828	-8016	-9734	-22546
-18032	-11412	7400	-6251	-10852	-24584
-17200	-11504	6464	-6103	-11371	-25722
-15884	-12792	6520	-6475	-11382	-26655
-14596	-13948	7208	-4001	-10584	-27110
-12824	-13136	6476	-4849	-10549	-27187
-9308	-13296	4212	-4006	-9731	-27018
-7768	-14676	6164	-3114	-7941	-26796
-6656	-13328	6732	-709	-7464	-25987
-4756	-14336	4040	-596	-6652	-25006
-4088	-11440	6040	834	-7319	-24321
-672	-12876	5768	-1061	-7731	-22408
-672	-13112	4780	1043	-5149	-21164
512	-10032	5720	629	-5963	-19435
4428	-9140	4548	-587	-5793	-16835
3740	-11256	5792	-1030	-2916	-14775
4300	-9412	4868	542	-3763	-12761
7168	-8868	4836	1278	-3250	-10661
8500	-6832	5396	1851	-2337	-8115
8860	-7796	4272	548	-1594	-5395
8756	-8572	5360	284	-701	-3180
8888	-8724	5916	-84	-382	-1252
9348	-7072	4980	496	40	956
9020	-7048	4240	379	960	3646
7720	-9616	5028	-712	1706	5942
7288	-7212	5176	-227	2126	8448
6928	-7320	4664	-991	2656	11265
4808	-11488	4832	-518	3780	13124
4728	-7724	5768	1141	4244	15154
4036	-7240	5616	-975	4704	18122
752	-16736	5780	-160	5205	19147
988	-11156	4960	5318	6166	20087
1136	-7280	6640	-492	6392	22670
-3216	-20188	7316	-2082	7819	22279
-5412	-14740	7532	3430	8712	21319
-5188	-11244	7952	-1786	7595	22685
-7040	-19544	8220	-2828	8470	21333
-8828	-15160	7028	-1147	8841	20300
-8208	-14160	7156	-4634	8543	20208
-10268	-17308	9472	5485	7513	19678
-10276	-12408	5708	6528	7097	19151
-11900	-11660	6024	2434	8451	20191
-13544	-12604	7464	4437	7936	19206
-14768	-11076	6524	4522	7779	18434
-15364	-11092	8028	3692	8086	18147
-16732	-8204	6204	3954	7129	18216
-17200	-5860	6072	1323	4030	18631
-14716	-8652	6092	-3424	4451	17878
-15072	-7512	4564	246	5282	16137
-16540	-6232	4772	-2046	4729	14236
-16432	-8012	5852	-2384	2763	12541
-14348	-8660	5604	328	2365	10643
-14680	-5416	5744	1583	3328	9133
-15440	-4500	5260	-829	2486	7749
-15156	-7084	5852	-1691	2050	6260
-15032	-5872	5964	-511	1510	4553
-15136	-5640	5576	-1590	468	2636
-15012	-6252	5368	-2940	228	1113
-15144	-7564	5904	-2436	-197	-247
-14820	-7056	5896	-614	-1152	-2346
-14368	-6644	6312	805	-1927	-5023
-15296	-7604	6364	160	-1630	-8483
-16844	-7856	5648	170	-2736	-11599
-16484	-7816	6360	-616	-4586	-14236
-16600	-8148	6284	-2746	-5282	-16934
